Iterations,DeepProblog_Accuracy,DeepProblog_Loss,PyTorch_Loss,PyTorch_Accuracy
1,0.480132545458061,0.768292227645519,1.0649905204773,0.468415841584158
50,,0.836565075613291,1.08818674087524,
100,,0.741451757869411,1.06715023517609,
150,,0.726859849453855,1.08048069477081,
200,,0.867227570442249,1.04939532279968,
250,,0.726960666403927,1.07039988040924,
300,,0.754886986619508,1.03704869747162,
350,,0.808281277311432,1.04843091964722,
400,,0.830623082257369,1.02887189388275,
450,,0.896800504172083,1.03438496589661,
500,0.520940594059406,0.73844075572383,1.04231977462769,0.468415841584158
550,,0.721850952466543,1.04126834869385,
600,,0.797490062791038,1.02833688259125,
650,,0.859852371306013,1.02544283866882,
700,,0.689053545450723,1.00318872928619,
750,,0.64179028412742,1.01158559322357,
800,,0.906757082173128,1.01810574531555,
850,,0.768330511926888,1.0253654718399,
900,,0.817495126888593,1.02164614200592,
950,,0.7482550089536,1.02227938175201,
1000,0.520940594059406,0.531852742996841,1.01087236404419,0.467029702970297
1050,,0.866668815856447,0.994058012962341,
1100,,0.724766443112947,0.976762771606445,
1150,,0.750062582696957,0.991121888160706,
1200,,0.79433243582237,0.952631294727325,
1250,,0.656133552815133,0.904781699180603,
1300,,0.59531260165183,0.893915116786957,
1350,,0.61061869404307,0.926339745521545,
1400,,0.82694789466234,0.950683236122131,
1450,,0.645082341121988,0.923644244670868,
1500,0.520940594059406,0.555542501180534,0.905904471874237,0.467029702970297
1550,,0.545784264077196,0.818564534187317,
1600,,0.76549610703274,0.98831182718277,
1650,,0.737918083396038,0.816939473152161,
1700,,0.496483854864696,0.882434666156769,
1750,,0.55027775676658,0.928753972053528,
1800,,0.683940207803118,0.799043476581574,
1850,,0.530002920056109,0.885223925113678,
1900,,0.730115414406175,0.934260606765747,
1950,,0.591686430996021,0.946481943130493,
2000,0.727574257425743,0.588992024586063,0.876816809177399,0.468415841584158
2050,,0.611468436166746,0.967759191989899,
2100,,0.432838288255263,0.876986384391785,
2150,,0.469765583111153,0.774985909461975,
2200,,0.589021131535702,0.965934991836548,
2250,,0.649770207284369,0.859686970710754,
2300,,0.596118479531718,0.876663684844971,
2350,,0.466655922606181,0.875214695930481,
2400,,0.336286835354332,0.818566381931305,
2450,,0.57094478682703,0.833207190036774,
2500,0.760247524752475,0.390987753310432,0.891667008399963,0.468415841584158
2550,,0.389384955642795,0.914479911327362,
2600,,0.37621197017234,0.839685797691345,
2650,,0.366283384437477,0.928712904453278,
2700,,0.448358461768132,0.920517325401306,
2750,,0.387795434026203,0.878972947597504,
2800,,0.352362957267427,0.968272268772125,
2850,,0.491280899389203,0.849217534065247,
2900,,0.363404915019269,0.878227055072784,
2950,,0.427089551092677,0.997633814811707,
3000,0.755445544554455,0.253302085931843,0.836004018783569,0.467029702970297
3050,,0.564073080461359,0.88482403755188,
3100,,0.386383988015219,0.96170175075531,
3150,,0.325935540942973,0.840256631374359,
3200,,0.348820474549817,0.91351181268692,
3250,,0.43400843846507,0.809055089950562,
3300,,0.589128126956303,0.876604318618774,
3350,,0.335033720899304,0.875710546970367,
3400,,0.363705834580513,0.926449596881866,
3450,,0.436390894683607,0.836169123649597,
3500,0.795891089108911,0.46938169536816,0.853976368904114,0.467029702970297
3550,,0.498232563246654,0.956024169921875,
3600,,0.341227678658183,0.873319387435913,
3650,,0.368617818988502,0.929361641407013,
3700,,0.412860233121671,0.881959021091461,
3750,,0.562198892756328,0.912740767002106,
3800,,0.411177202559858,0.878284454345703,
3850,,0.443012563977799,1.07794594764709,
3900,,0.430592140077992,0.95697683095932,
3950,,0.474761935605397,0.839617013931274,
4000,0.83029702970297,0.306579593595638,0.878997027873993,0.467029702970297
4050,,0.313631287691449,0.881681144237518,
4100,,0.385208064351895,0.886642634868622,
4150,,0.365854767151889,0.812985002994537,
4200,,0.355199602341026,0.916357040405273,
4250,,0.318455786789391,0.877632677555084,
4300,,0.340271006270527,0.771280765533447,
4350,,0.198215981342889,0.880431950092316,
4400,,0.290829162387541,0.793264031410217,
4450,,0.1654690250903,0.787090063095093,
4500,0.840594059405941,0.367086905250947,0.995490849018097,0.467029702970297
4550,,0.252269492771655,0.942109346389771,
4600,,0.279909716354867,0.800192654132843,
4650,,0.373207797687864,0.882913649082184,
4700,,0.326851822939839,0.92448216676712,
4750,,0.342151079342811,0.975021362304688,
4800,,0.280897059738217,0.745069682598114,
4850,,0.225475579793303,0.879475831985474,
4900,,0.263224557069685,0.879445433616638,
4950,,0.291137307172141,0.878467082977295,
5000,0.82490099009901,0.283086103126004,0.917302310466766,0.468415841584158
5050,,0.307424936096923,0.928444981575012,
5100,,0.334395991126538,1.12388944625855,
5150,,0.39835639797891,0.838402926921845,
5200,,0.337787907996474,0.773942112922668,
5250,,0.202394787402692,0.853505551815033,
5300,,0.274533787644056,1.01913607120514,
5350,,0.236803062221517,0.950911104679108,
5400,,0.2126677228401,0.951147973537445,
5450,,0.162679527775551,0.85117506980896,
5500,0.87019801980198,0.307792500820951,0.917965829372406,0.468415841584158
5550,,0.21002376862056,0.791664123535156,
5600,,0.334173971908738,0.885059952735901,
5650,,0.220538144922858,0.883202612400055,
5700,,0.26709925471163,0.814689993858337,
5750,,0.224544657336719,0.84552788734436,
5800,,0.451791158177318,0.880687117576599,
5850,,0.202530817685201,0.997117936611176,
5900,,0.374785468272902,0.921654641628265,
5950,,0.256567373532327,0.922248840332031,
6000,0.907524752475248,0.328700421243312,0.879080533981323,0.467029702970297
6050,,0.184091934053595,0.834609985351563,
6100,,0.153409672156763,0.918115794658661,
6150,,0.214917325399476,0.960624873638153,
6200,,0.138404720856555,0.921080708503723,
6250,,0.319428784247584,0.874911367893219,
6300,,0.252159138333218,0.798430323600769,
6350,,0.229668896051339,0.881211400032043,
6400,,0.201762537443716,0.919587016105652,
6450,,0.229324068042949,1.00356876850128,
6500,0.93,0.121651189480619,0.922619760036469,0.467029702970297
6550,,0.223572246946425,0.991286516189575,
6600,,0.241909053369387,0.985447287559509,
6650,,0.171029779538223,0.846483767032623,
6700,,0.238104055336538,0.886536121368408,
6750,,0.287313821391529,1.01878046989441,
6800,,0.143183509977098,0.916690051555634,
6850,,0.36860301090475,0.948491215705872,
6900,,0.107713124635957,0.918219685554504,
6950,,0.24540466209928,0.976948499679565,
7000,0.920940594059406,0.224742332847554,0.833940744400024,0.468415841584158
7050,,0.101443987920369,0.863148093223572,
7100,,0.343969065707838,0.890414655208588,
7150,,0.186929308067215,0.859325408935547,
7200,,0.3637601769136,0.949346601963043,
7250,,0.148020829189164,0.854027330875397,
7300,,0.143347234673802,0.88354355096817,
7350,,0.139578773448576,0.984727561473846,
7400,,0.267718349914416,1.06428909301758,
7450,,0.197130744284609,0.807855665683746,
7500,0.891485148514851,0.172310671261848,0.989992737770081,0.467029702970297
7550,,0.317795558257944,0.879453063011169,
7600,,0.336452606555929,1.02463209629059,
7650,,0.295591233576512,0.841694414615631,
7700,,0.107545023821326,0.87961882352829,
7750,,0.181337008430541,0.812141358852387,
7800,,0.13925922107629,0.94192910194397,
7850,,0.113258574126332,0.885368287563324,
7900,,0.275638049714567,0.914062321186066,
7950,,0.196472965980209,0.923958301544189,
8000,0.934752475247525,0.121837487573532,0.95855849981308,0.467029702970297
8050,,0.145149952403252,0.925314128398895,
8100,,0.170759765627801,0.773753643035889,
8150,,0.152918310699612,1.03022468090057,
8200,,0.079589754770804,0.919034659862518,
8250,,0.087379159464444,0.844124376773834,
8300,,0.236082366713237,0.840214669704437,
8350,,0.187447851036534,0.8078373670578,
8400,,0.211028095756868,0.801125049591064,
8450,,0.178659120158806,0.920391380786896,
8500,0.876782178217822,0.383948205074286,0.922968089580536,0.467029702970297
8550,,0.132146070847624,0.871813893318176,
8600,,0.183912353601711,0.967799663543701,
8650,,0.205425815164087,0.881131827831268,
8700,,0.311419959694101,0.996855080127716,
8750,,0.225490070040609,0.964363932609558,
8800,,0.220726815967282,0.841593384742737,
8850,,0.101990224833864,0.917345285415649,
8900,,0.131154861803686,0.9536052942276,
8950,,0.249943701361941,0.843706846237183,
9000,0.929504950495049,0.164161684512698,0.916317522525787,0.468415841584158
9050,,0.129094595554668,0.98643296957016,
9100,,0.137113345262181,0.812689304351807,
9150,,0.118292330426626,0.982950389385223,
9200,,0.123884545427286,0.85170191526413,
9250,,0.106529499717461,0.987808287143707,
9300,,0.162849523277014,0.948788702487946,
9350,,0.095056157663656,0.919543325901032,
9400,,0.168994776011376,0.849992513656616,
9450,,0.156604559503938,0.884498059749603,
9500,0.933019801980198,0.121238373552314,0.980478465557098,0.468415841584158
9550,,0.109348373922058,0.889920175075531,
9600,,0.211797242386427,0.822879731655121,
9650,,0.144905715795714,0.883284747600555,
9700,,0.177108807955537,0.808049023151398,
9750,,0.233962129226808,0.803798496723175,
9800,,0.142523524581609,0.954403698444366,
9850,,0.130021330650717,0.916165292263031,
9900,,0.189817055196801,0.918772757053375,
9950,,0.181772360320312,0.965356349945068,
10000,0.932425742574258,0.266191482715529,0.836295545101166,0.468415841584158
10050,,0.086459480623019,0.91913765668869,
10100,,0.077439958104505,1.00828146934509,
10150,,0.024901831363602,0.83588171005249,
10200,,0.004424891692598,0.837241649627686,
10250,,0.200468183614856,0.955409407615662,
10300,,0.11478730888261,0.793921887874603,
10350,,0.116422493150576,0.882811486721039,
10400,,0.262391827530935,0.836973667144775,
10450,,0.106812021557837,0.81117057800293,
10500,0.93,0.145604699386291,1.00854909420013,0.468415841584158
10550,,0.073259570594741,0.931246519088745,
10600,,0.312034931573246,0.917755722999573,
10650,,0.034051869663436,0.883519887924194,
10700,,0.188222270875203,0.838794648647308,
10750,,0.036632731019707,0.878669142723084,
10800,,0.082796452923619,0.87894082069397,
10850,,0.034759926049615,0.918774425983429,
10900,,0.088870763662387,0.838944852352142,
10950,,0.115732461260647,0.88000214099884,
11000,0.935990099009901,0.081297357638499,0.885531663894653,0.467029702970297
11050,,0.190351792874175,0.957854151725769,
11100,,0.094994814095087,0.844078958034515,
11150,,0.143298411693497,0.804267883300781,
11200,,0.273101451015445,0.842003464698792,
11250,,0.101649554706793,0.876632988452911,
11300,,0.133281556139909,0.919614493846893,
11350,,0.203398815092025,0.842279076576233,
11400,,0.255026884749142,0.836742162704468,
11450,,0.223181682665162,0.878396511077881,
11500,0.923118811881188,0.09555326068277,0.878299117088318,0.468415841584158
11550,,0.115373113079336,0.793348252773285,
11600,,0.07567725291737,0.927711546421051,
11650,,0.082731954754584,0.922445833683014,
11700,,0.095868964904075,1.06123769283295,
11750,,0.026869244699153,0.881305873394012,
11800,,0.276914803958401,0.753290474414825,
11850,,0.052764676499859,0.879956841468811,
11900,,0.280523177440355,0.99965512752533,
11950,,0.117342487392491,0.958955705165863,
12000,0.917623762376238,0.191655346693715,0.879029214382172,0.468415841584158
12050,,0.090512182021588,0.953256845474243,
12100,,0.189997121281147,0.880441844463348,
12150,,0.067247519750146,0.810790419578552,
12200,,0.217405338863065,0.91767555475235,
12250,,0.117825420593731,0.947018027305603,
12300,,0.089119636326639,0.915476381778717,
12350,,0.154427342951746,0.84340363740921,
12400,,0.165933232580857,0.880862295627594,
12450,,0.076036408383479,0.990388631820679,
12500,0.934405940594059,0.077122247603075,0.98790842294693,0.468415841584158
12550,,0.054717069879091,0.940120220184326,
12600,,0.10094031854019,0.848055124282837,
12650,,0.21782394178875,0.834656357765198,
12700,,0.154209928768175,0.814902663230896,
12750,,0.117909684332635,0.873944342136383,
12800,,0.128149072597463,0.890586495399475,
12850,,0.150805734382589,0.774741053581238,
12900,,0.172717274505438,0.888424158096314,
12950,,0.043989221900387,0.930727899074554,
13000,0.933465346534653,0.108913190533676,1.00812268257141,0.468415841584158
13050,,0.201141932710313,0.9989133477211,
13100,,0.095844351006873,0.962213814258575,
13150,,0.098987725729258,0.950230419635773,
13200,,0.209925651633655,0.905461430549622,
13250,,0.109252125601613,0.847177505493164,
13300,,0.123605703528814,0.915802359580994,
13350,,0.089418537743068,0.855879664421082,
13400,,0.067217907281006,1.04563188552856,
13450,,0.062212730245394,0.882034242153168,
13500,0.931089108910891,0.014368775407812,0.918718874454498,0.468415841584158
13550,,0.037166516875458,0.94916033744812,
13600,,0.094173212138398,0.890447318553925,
13650,,0.216353693533935,0.852335751056671,
13700,,0.192820034066619,1.01336014270782,
13750,,0.060494438154797,0.916961908340454,
13800,,0.192820533607187,0.917997717857361,
13850,,0.115893528704789,0.88739675283432,
13900,,0.109953754205091,0.886821448802948,
13950,,0.147033839401306,0.854894936084747,
14000,0.932326732673267,0.193808675215352,0.817920446395874,0.467029702970297
14050,,0.067742188408101,0.881804883480072,
14100,,0.116977283048273,0.917642831802368,
14150,,0.114074976770285,0.843656599521637,
14200,,0.048652997082584,0.766745805740356,
14250,,0.240160479892096,0.879211187362671,
14300,,0.124504260050894,0.836179375648499,
14350,,0.170423014433039,0.835425734519959,
14400,,0.152265032393242,0.79033750295639,
14450,,0.143972266696387,0.783693075180054,
14500,0.909405940594059,0.19040570908151,0.884270489215851,0.467029702970297
14550,,0.180610617429981,1.0566394329071,
14600,,0.268155268163643,0.835513830184937,
14650,,0.148260335395298,1.10563373565674,
14700,,0.059319478480409,0.934153914451599,
14750,,0.147852387647917,0.931671142578125,
14800,,0.074679381699537,0.835437417030335,
14850,,0.042678640906653,0.879569411277771,
14900,,0.054513601206195,0.841797888278961,
14950,,0.230974183452422,0.845501005649567,
15000,0.933960396039604,0.062150668401283,0.990267038345337,0.468415841584158
15050,,0.115717056241426,0.848846256732941,
15100,,0.056916830476635,0.881216824054718,
15150,,0.164619407413325,0.950744092464447,
15200,,0.103981743592678,0.881797015666962,
15250,,0.080907681232026,0.882092356681824,
15300,,0.141981638606466,0.851391732692719,
15350,,0.152583190774589,0.949221134185791,
15400,,0.064796278383847,0.884361863136292,
15450,,0.156074877535288,0.817052125930786,
15500,0.931930693069307,0.166018941438511,0.847899079322815,0.467029702970297
15550,,0.150390429473801,0.884353935718536,
15600,,0.111057406294102,0.843237698078156,
15650,,0.11014944071104,0.848319828510284,
15700,,0.088707945554945,0.839487910270691,
15750,,0.081308190207744,0.875801801681519,
15800,,0.081458313685037,0.881040573120117,
15850,,0.065186465577665,0.838587701320648,
15900,,0.28341742497289,0.926518321037293,
15950,,0.123602923341691,0.970741450786591,
16000,0.933514851485148,0.103727946164228,1.06261348724365,0.468415841584158
16050,,0.045526557529671,0.835502028465271,
16100,,0.105167904239269,0.879065573215485,
16150,,0.071807796899314,0.960170984268189,
16200,,0.21969361440006,1.03910350799561,
16250,,0.060028645328701,0.993061661720276,
16300,,0.100440555419867,0.917335212230682,
16350,,0.170155658158369,0.880619764328003,
16400,,0.120065396591435,0.924196541309357,
16450,,0.165312838624079,0.859983384609222,
16500,0.935544554455446,0.175247821051656,0.794251680374146,0.468415841584158
16550,,0.092661445054146,0.955934524536133,
16600,,0.225201576968924,0.961635529994965,
16650,,0.139461189831581,0.889531850814819,
16700,,0.188730613608964,0.855099856853485,
16750,,0.107277653266166,0.89151406288147,
16800,,0.244913785990501,0.91452568769455,
16850,,0.067094844075436,0.949438691139221,
16900,,0.119775317842666,0.947693169116974,
16950,,0.112729772832319,0.950343489646912,
17000,0.933712871287129,0.117774502928038,0.849585711956024,0.467029702970297
17050,,0.077693552653614,0.847253084182739,
17100,,0.120339608373995,0.952398657798767,
17150,,0.074730634389976,0.801286220550537,
17200,,0.119348813060038,0.798240065574646,
17250,,0.08513185135242,0.871685087680817,
17300,,0.106377735032111,0.839619517326355,
17350,,0.152532121875232,0.994872570037842,
17400,,0.077041033068059,0.813723981380463,
17450,,0.045524736076584,1.10502171516418,
17500,0.929554455445545,0.098395800707039,0.99322909116745,0.467029702970297
17550,,0.106905595527931,0.831382930278778,
17600,,0.118237033638865,0.87214869260788,
17650,,0.090389724140975,0.834994792938232,
17700,,0.17534943668633,0.800154089927673,
17750,,0.106311049483936,0.783887088298798,
17800,,0.284232074463628,0.87598443031311,
17850,,0.094234754604877,1.03729343414307,
17900,,0.195878677088625,0.888600468635559,
17950,,0.102497804981726,0.888549029827118,
18000,0.933663366336634,0.166607723276728,0.887214481830597,0.467029702970297
18050,,0.128723550378607,0.878351271152496,
18100,,0.226668871687698,0.840918064117432,
18150,,0.183283560762696,0.916017055511475,
18200,,0.112907043427535,0.881593346595764,
18250,,0.084700566858445,0.80202841758728,
18300,,0.039992640824909,0.879011750221252,
18350,,0.024635042336469,0.917772769927979,
18400,,0.144813993658387,0.913741052150726,
18450,,0.094071861800517,0.950231313705444,
18500,0.932178217821782,0.170982008363087,0.88240784406662,0.468415841584158
18550,,0.105900412894275,0.914912641048431,
18600,,0.108988031261091,0.833269357681274,
18650,,0.084622764040943,0.806885600090027,
18700,,0.112975791026228,0.848673343658447,
18750,,0.151783353178291,0.923736870288849,
18800,,0.071570297751475,0.840161561965942,
18850,,0.055210034129419,0.822935283184052,
18900,,0.09449191713811,0.9316366314888,
18950,,0.098848616560026,0.845742464065552,
19000,0.933267326732673,0.144853057575295,0.924413442611694,0.468415841584158
19050,,0.070540792886112,1.06096649169922,
19100,,0.042644038953604,0.889047145843506,
19150,,0.115546521247009,0.799673080444336,
19200,,0.157600813317116,0.793284773826599,
19250,,0.087979587738906,0.794354259967804,
19300,,0.034049913475174,0.749662756919861,
19350,,0.053011935510343,0.966466903686523,
19400,,0.079968903532372,0.835533082485199,
19450,,0.067391728639418,0.974371731281281,
19500,0.936633663366337,0.138845975365518,0.877563118934631,0.467029702970297
19550,,0.222738950854256,0.836735606193543,
19600,,0.210002989861041,0.880478799343109,
19650,,0.073594370183504,0.744112908840179,
19700,,0.153898792217337,0.930650532245636,
19750,,0.060189202777415,0.939306497573853,
19800,,0.130547345408324,0.925131559371948,
19850,,0.186770470138911,0.919537901878357,
19900,,0.113496547614988,0.835761666297913,
19950,,0.078303438852679,1.08596622943878,
20000,0.931980198019802,0.201481489073023,0.959476411342621,0.468415841584158
20050,,0.07703069550502,0.917509317398071,
20100,,0.17047344383643,0.883172154426575,
20150,,0.123758216438625,0.810661375522614,
20200,,0.15348499032283,0.948879539966583,
20250,,0.272203929865622,0.947890758514404,
20300,,0.099944450881375,0.981920182704926,
20350,,0.115359553231993,0.91801643371582,
20400,,0.109880580927524,0.85506933927536,
20450,,0.249645583068201,1.01264691352844,
20500,0.935594059405941,0.160517691987335,0.823424518108368,0.468415841584158
20550,,0.115362105594085,0.946207880973816,
20600,,0.116408947469981,0.82673716545105,
20650,,0.123843790897907,0.889534473419189,
20700,,0.172760549952447,0.917459726333618,
20750,,0.050217677001012,0.917542338371277,
20800,,0.114256560864614,0.881021440029144,
20850,,0.090411238096339,0.982297003269196,
20900,,0.051487616266535,0.982635974884033,
20950,,0.085737358051748,0.846217393875122,
21000,0.932970297029703,0.144829201816987,0.814139723777771,0.468415841584158
21050,,0.037298118352892,0.880152523517609,
21100,,0.173719249682641,0.95532637834549,
21150,,0.108880516545596,0.848923444747925,
21200,,0.140935937548719,0.839853584766388,
21250,,0.152462544631102,0.996724903583527,
21300,,0.127451845426183,0.765626668930054,
21350,,0.131979718635828,0.796459674835205,
21400,,0.073414301195597,0.961846709251404,
21450,,0.124331379523425,0.835412681102753,
21500,0.932722772277228,0.104719042973624,0.834104776382446,0.477673267326733
21550,,0.080930138999364,0.924421012401581,
21600,,0.152675858912148,0.878210425376892,
21650,,0.087911598342865,0.880896687507629,
21700,,0.106658162878391,0.83455103635788,
21750,,0.148304755634067,0.787117779254913,
21800,,0.146813561566005,0.88154673576355,
21850,,0.091719228520159,0.926432549953461,
21900,,0.086633575657791,0.881983160972595,
21950,,0.265137468404174,0.786179184913635,
22000,0.933762376237624,0.170804193774537,0.928329765796661,0.467029702970297
22050,,0.074495332542211,0.835649132728577,
22100,,0.039716343619962,0.881031095981598,
22150,,0.136225352031197,0.834365129470825,
22200,,0.117173366317402,0.834149301052094,
22250,,0.125811468308251,0.966751337051392,
22300,,0.063870544529969,0.836019694805145,
22350,,0.087116723593247,0.924323201179504,
22400,,0.045927819580287,0.835213303565979,
22450,,0.064332432801078,0.920395970344543,
22500,0.93450495049505,0.153620655521221,0.836226224899292,0.467029702970297
22550,,0.070220323142841,0.920130372047424,
22600,,0.186922931768731,0.878068149089813,
22650,,0.041202491378528,0.997743904590607,
22700,,0.031471229090629,0.878746032714844,
22750,,0.036357200087797,0.842958986759186,
22800,,0.166867023011538,0.953756093978882,
22850,,0.163569053150658,0.878592252731323,
22900,,0.098999571555926,0.917556405067444,
22950,,0.107071538227469,0.881127178668976,
23000,0.93470297029703,0.171248449304558,0.880490720272064,0.468415841584158
23050,,0.074774123796609,0.845184504985809,
23100,,0.034199017199327,0.88139271736145,
23150,,0.052173041834015,0.954606413841248,
23200,,0.087659346042668,0.879692256450653,
23250,,0.20148153269338,0.878710627555847,
23300,,0.104036049100104,0.77245020866394,
23350,,0.09363807109815,0.804054498672485,
23400,,0.043467477815648,0.802756726741791,
23450,,0.080583839152934,0.877304136753082,
23500,0.935,0.13993249504795,0.959111154079437,0.468415841584158
23550,,0.095621395082104,0.750653326511383,
23600,,0.056588462367047,0.877062201499939,
23650,,0.094776336489782,0.784099817276001,
23700,,0.140309141914382,0.824376165866852,
23750,,0.037999676589973,0.834803998470306,
23800,,0.172763960049196,0.943242728710175,
23850,,0.171708666403878,0.783450067043304,
23900,,0.122138292503757,0.842406213283539,
23950,,0.145816976304187,0.773034751415253,
24000,0.924158415841584,0.2793616873954,0.991896569728851,0.468415841584158
24050,,0.1493828886326,0.895408630371094,
24100,,0.162423078474916,0.895760774612427,
24150,,0.088413847151373,0.744864940643311,
24200,,0.193481851791678,1.04206967353821,
24250,,0.059551356577133,0.98340255022049,
24300,,0.144167446253447,0.834302067756653,
24350,,0.082302530449592,0.926201224327087,
24400,,0.077665500669827,0.834542453289032,
24450,,0.054480081787337,0.877152025699616,
24500,0.932821782178218,0.190386042186256,0.840699255466461,0.467029702970297
24550,,0.177777083461936,0.880136489868164,
24600,,0.136149812565398,0.804436266422272,
24650,,0.125662677293583,0.804920434951782,
24700,,0.204155682830101,0.843835234642029,
24750,,0.336171801185332,0.763223588466644,
24800,,0.098516130630102,0.798542499542236,
24850,,0.095777779278082,0.843742311000824,
24900,,0.127525017577834,0.965874493122101,
24950,,0.106385484356893,0.916731059551239,
25000,0.936386138613861,0.078453424418472,0.926143407821655,0.467029702970297
25050,,0.10798357060753,0.876575767993927,
25100,,0.098791631796832,0.877998292446137,
25150,,0.124621954356135,0.836339175701141,
25200,,0.051085655920646,0.883307814598084,
25250,,0.126072745628698,0.876151025295258,
25300,,0.14986053963586,0.800092220306397,
25350,,0.145122981017213,0.746766149997711,
25400,,0.036021919483738,0.927582681179047,
25450,,0.149484239406979,0.83430153131485,
25500,0.927277227722772,0.167201490893025,0.876888334751129,0.467029702970297
25550,,0.231988255688839,0.741088092327118,
25600,,0.149711285159054,0.977236688137054,
25650,,0.066233563606336,0.8784059882164,
25700,,0.122075032478393,0.878715753555298,
25750,,0.191972141164487,0.880997478961945,
25800,,0.078282349579704,1.06266534328461,
25850,,0.130407384435517,0.923210620880127,
25900,,0.129734714091774,0.836321353912354,
25950,,0.068130547366338,0.754580318927765,
26000,0.932920792079208,0.054661566970518,0.879072427749634,0.468415841584158
26050,,0.026405388186542,0.958073735237122,
26100,,0.021137832335035,0.95615416765213,
26150,,0.100782004910364,0.840261280536652,
26200,,0.155723756265848,0.840390026569366,
26250,,0.112270907929442,0.839032530784607,
26300,,0.091738875230588,0.879508435726166,
26350,,0.099835319196068,0.875314950942993,
26400,,0.113571045224583,0.956561744213104,
26450,,0.042842980076317,0.919217884540558,
26500,0.932821782178218,0.071475995211149,0.849006831645966,0.468415841584158
26550,,0.151339450460563,0.880168855190277,
26600,,0.095276272011369,0.915686726570129,
26650,,0.130977292758369,0.994313359260559,
26700,,0.043123056584246,0.770655810832977,
26750,,0.08055722605078,0.918130576610565,
26800,,0.125103537732416,0.921718299388886,
26850,,0.127018963752385,0.951009273529053,
26900,,0.155595225941213,0.914618372917175,
26950,,0.090982373343573,0.952951610088348,
